timestamp,pitch,roll,svm,gx,gy,gz,label
494215,-33.87,-77.38,1.0,-4.2,5.95,-6.11,Lying Down
494235,-33.6,-77.4,1.0,-4.35,6.98,-6.77,Lying Down
494255,-33.34,-77.35,1.0,-3.69,6.89,-6.67,Lying Down
494275,-33.19,-77.23,1.0,-2.72,5.31,-6.6,Lying Down
494295,-33.16,-76.97,1.01,-0.54,0.09,-6.64,Lying Down
494315,-33.24,-76.5,1.01,6.23,-8.53,-6.0,Lying Down
494335,-33.51,-75.84,1.01,18.03,-17.97,-4.35,Lying Down
494355,-34.02,-75.12,1.02,25.97,-27.67,-1.98,Lying Down
494375,-34.7,-74.4,1.03,27.66,-33.42,-3.03,Lying Down
494395,-35.31,-73.66,1.05,28.22,-29.51,-10.42,Lying Down
494415,-36.0,-72.9,1.08,28.29,-32.76,-25.62,Lying Down
494435,-37.1,-72.07,1.11,28.2,-48.99,-31.94,Lying Down
494455,-38.84,-71.12,1.16,28.11,-85.77,-31.25,Lying Down
494475,-40.97,-69.83,1.26,30.46,-108.52,-34.49,Lying Down
494495,-43.17,-68.04,1.42,45.76,-115.04,-48.57,Lying Down
494515,-45.42,-65.68,1.57,83.85,-119.91,-77.14,Lying Down
494535,-47.77,-62.73,1.64,122.67,-128.74,-100.54,Lying Down
494555,-50.64,-59.44,1.65,149.15,-153.7,-114.54,Lying Down
494575,-54.4,-56.08,1.65,162.57,-202.44,-126.62,Lying Down
494595,-58.67,-52.63,1.63,173.66,-234.32,-143.09,Lying Down
494615,-62.94,-49.36,1.59,178.53,-241.23,-159.11,Lying Down
494635,-66.86,-46.66,1.5,172.03,-231.05,-156.81,Lying Down
494655,-69.61,-45.0,1.37,150.07,-178.93,-154.97,Lying Down
494675,-69.95,-44.44,1.25,108.79,-50.16,-152.13,Lying Down
494695,-68.19,-44.7,1.16,72.46,63.92,-149.96,Lying Down
494715,-64.71,-45.51,1.05,44.94,154.54,-142.66,Lying Down
494735,-60.43,-46.37,0.98,23.26,205.7,-123.14,Lying Down
494755,-56.06,-46.63,0.97,15.85,218.86,-99.63,Lying Down
494775,-52.04,-46.11,1.0,26.26,208.49,-86.44,Lying Down
494795,-48.47,-44.97,1.02,47.88,190.39,-79.2,Lying Down
494815,-45.38,-43.45,1.03,69.0,168.51,-73.02,Lying Down
494835,-42.77,-41.59,1.03,84.37,146.88,-65.37,Lying Down
494855,-40.61,-39.48,1.02,98.75,127.58,-57.34,Lying Down
494875,-39.07,-37.22,1.01,104.64,102.29,-48.41,Lying Down
494895,-37.82,-34.86,1.0,108.62,87.19,-42.73,Lying Down
494915,-36.57,-32.37,0.98,113.41,87.38,-39.61,Lying Down
494935,-35.42,-29.81,0.96,116.87,85.71,-34.49,Lying Down
494955,-34.37,-27.19,0.94,117.75,84.01,-28.05,Lying Down
494975,-33.46,-24.56,0.92,116.35,80.03,-26.45,Lying Down
494995,-32.68,-21.84,0.9,116.96,72.81,-27.03,Lying Down
495015,-32.04,-18.95,0.87,119.12,64.61,-26.41,Lying Down
495035,-31.54,-15.94,0.81,121.66,58.98,-24.04,Lying Down
495055,-31.03,-12.84,0.74,120.29,60.16,-19.69,Lying Down
495075,-30.51,-9.68,0.66,116.74,59.56,-14.32,Lying Down
495095,-29.98,-6.46,0.6,112.1,57.12,-7.44,Lying Down
495115,-29.54,-3.09,0.56,109.14,50.62,1.53,Lying Down
495135,-29.13,0.46,0.51,108.19,42.26,10.74,Lying Down
495155,-28.53,4.19,0.47,105.83,41.88,22.39,Lying Down
495175,-27.8,7.92,0.43,97.7,44.8,40.06,Lying Down
495195,-27.31,11.23,0.43,74.07,46.14,61.51,Lying Down
495215,-27.17,13.71,0.47,42.21,43.83,73.67,Lying Down
495235,-27.05,15.41,0.55,24.49,42.43,68.38,Lying Down
495255,-26.88,16.78,0.64,22.6,40.22,61.78,Lying Down
495275,-26.83,18.13,0.69,25.13,32.2,61.27,Lying Down
495295,-27.1,19.48,0.72,27.98,16.3,65.06,Lying Down
495315,-27.73,20.74,0.77,28.02,1.09,71.87,Lying Down
495335,-28.41,21.99,0.84,28.76,-2.62,73.81,Lying Down
495355,-29.08,23.32,0.91,31.19,-2.27,72.29,Lying Down
495375,-29.78,24.7,0.96,34.56,-2.58,69.59,Lying Down
495395,-30.48,26.12,0.99,37.18,-2.75,65.3,Lying Down
495415,-31.13,27.61,1.01,39.77,-2.56,59.74,Lying Down
495435,-31.77,29.15,1.02,42.94,-3.04,55.02,Lying Down
495455,-32.59,30.82,1.02,48.73,-6.33,53.54,Lying Down
495475,-33.65,32.69,1.02,56.72,-17.28,52.82,Lying Down
495495,-34.85,34.69,1.02,61.7,-28.22,50.92,Lying Down
495515,-36.1,36.78,1.02,63.2,-31.14,47.48,Lying Down
495535,-37.27,38.91,1.03,63.35,-29.32,41.28,Lying Down
495555,-38.36,41.01,1.03,61.96,-27.87,34.35,Lying Down
495575,-39.34,42.97,1.03,57.4,-25.99,29.45,Lying Down
495595,-40.18,44.82,1.02,50.56,-22.2,27.15,Lying Down
495615,-40.81,46.58,1.02,46.44,-14.99,26.77,Lying Down
495635,-41.3,48.3,1.02,44.15,-5.91,27.49,Lying Down
495655,-41.72,49.91,1.01,41.14,-0.75,28.57,Lying Down
495675,-42.14,51.38,1.02,37.26,2.4,28.85,Lying Down
495695,-42.54,52.74,1.02,32.06,4.63,28.0,Lying Down
495715,-42.95,53.91,1.02,25.83,4.98,26.71,Lying Down
495735,-43.35,54.96,1.02,22.03,4.98,25.45,Lying Down
495755,-43.74,55.94,1.02,21.16,5.12,24.63,Lying Down
495775,-44.18,57.02,1.02,22.54,4.47,24.9,Lying Down
495795,-44.82,58.19,1.01,25.91,0.16,26.67,Lying Down
495815,-45.86,59.65,1.0,30.59,-17.17,31.19,Lying Down
495835,-47.1,61.2,1.0,28.8,-32.27,34.57,Lying Down
495855,-48.29,62.49,1.0,19.53,-31.42,32.17,Lying Down
495875,-49.19,63.38,1.0,0.63,-24.68,27.95,Lying Down
495895,-49.82,63.84,1.0,-12.27,-12.69,24.91,Lying Down
495915,-50.37,64.09,1.0,-13.57,-8.47,26.2,Lying Down
495935,-50.96,64.41,1.0,-9.83,-10.8,29.8,Lying Down
495955,-51.66,64.83,1.0,-3.72,-14.65,35.78,Lying Down
495975,-52.45,65.42,1.0,2.29,-19.18,42.18,Lying Down
495995,-53.27,66.11,1.0,7.27,-21.55,47.81,Lying Down
496015,-54.08,66.84,1.0,9.72,-21.32,53.6,Lying Down
496035,-54.86,67.63,1.0,10.94,-20.03,58.73,Lying Down
496055,-55.6,68.46,1.01,11.74,-17.22,61.56,Lying Down
496075,-56.29,69.28,1.01,12.89,-12.02,61.32,Lying Down
496095,-56.95,70.19,1.02,14.32,-6.12,59.98,Lying Down
496115,-57.61,71.18,1.04,15.53,-2.79,57.41,Lying Down
496135,-58.33,72.48,1.06,16.73,-2.01,53.04,Lying Down
496155,-59.07,74.1,1.09,14.14,-1.87,45.48,Lying Down
496175,-59.78,75.54,1.13,0.2,-1.2,31.52,Lying Down
496195,-60.48,76.17,1.18,-27.77,0.06,12.59,Lying Down
496215,-61.32,75.89,1.2,-43.18,-1.9,-4.77,Lying Down
496235,-62.38,75.18,1.19,-47.32,-10.5,-14.92,Lying Down
496255,-63.69,74.33,1.18,-47.23,-28.82,-19.48,Lying Down
496275,-65.25,73.51,1.17,-46.68,-47.33,-22.62,Lying Down
496295,-67.13,72.57,1.15,-45.23,-67.07,-24.65,Lying Down
496315,-69.46,71.89,1.13,-40.92,-93.08,-22.44,Lying Down
496335,-72.23,71.61,1.11,-32.62,-118.98,-17.66,Lying Down
496355,-75.31,71.54,1.09,-24.3,-139.63,-9.69,Lying Down
496375,-78.71,71.68,1.1,-12.83,-157.41,-1.49,Lying Down
496395,-82.37,72.54,1.11,4.15,-172.54,2.54,Lying Down
496415,-85.6,74.61,1.13,16.35,-163.62,-1.06,Lying Down
496435,-88.07,76.95,1.15,9.88,-141.4,-8.23,Lying Down
496455,-89.68,78.91,1.17,-9.65,-105.9,-16.39,Lying Down
496475,-90.73,80.45,1.16,-34.68,-76.81,-19.32,Lying Down
496495,-91.61,81.71,1.15,-46.06,-65.21,-18.33,Lying Down
496515,-92.58,82.87,1.15,-47.53,-67.2,-19.66,Lying Down
496535,-93.61,84.15,1.15,-45.6,-70.75,-22.79,Lying Down
496555,-94.87,85.44,1.16,-44.44,-79.86,-28.64,Lying Down
496575,-96.44,86.74,1.15,-43.15,-100.39,-39.07,Lying Down
496595,-97.9,88.21,1.13,-38.86,-109.64,-40.33,Lying Down
496615,-99.37,89.68,1.12,-37.95,-111.15,-37.3,Lying Down
496635,-101.3,91.03,1.12,-37.62,-122.77,-41.83,Lying Down
496655,-103.89,92.44,1.12,-30.92,-157.06,-54.79,Lying Down
496675,-107.08,94.34,1.1,-3.95,-195.11,-69.38,Lying Down
496695,-110.34,96.85,1.03,33.92,-220.51,-74.15,Lying Down
496715,-112.71,100.09,0.91,62.7,-212.87,-55.37,Lying Down
496735,-114.58,103.49,0.87,66.83,-203.99,-21.28,Lying Down
496755,-116.23,106.75,0.89,62.68,-198.13,8.04,Lying Down
496775,-117.71,109.9,0.93,57.03,-194.21,29.53,Lying Down
496795,-119.06,112.92,0.97,50.79,-191.84,46.07,Lying Down
496815,-119.95,115.88,1.03,43.95,-179.92,61.41,Lying Down
496835,-120.26,118.54,1.1,31.05,-148.56,70.7,Lying Down
496855,-119.85,120.86,1.18,14.45,-106.86,70.08,Lying Down
496875,-118.75,122.83,1.24,-2.41,-71.02,66.61,Lying Down
496895,-117.16,124.39,1.26,-20.74,-45.46,59.14,Lying Down
496915,-115.22,125.71,1.26,-31.66,-28.34,54.0,Lying Down
496935,-113.26,126.75,1.24,-43.3,-22.46,53.64,Lying Down
496955,-111.47,127.8,1.21,-42.59,-26.8,54.49,Lying Down
496975,-109.96,129.0,1.19,-37.36,-36.36,55.33,Lying Down
496995,-108.54,130.37,1.19,-27.2,-45.7,55.0,Lying Down
497015,-106.98,131.78,1.2,-22.24,-45.18,54.34,Lying Down
497035,-105.25,133.06,1.23,-26.46,-41.77,54.29,Lying Down
497055,-103.51,134.18,1.24,-33.14,-38.55,53.78,Lying Down
497075,-101.7,135.24,1.27,-38.99,-36.28,53.3,Lying Down
497095,-99.94,136.06,1.3,-49.39,-37.56,53.79,Lying Down
497115,-98.33,136.58,1.33,-65.53,-40.87,54.87,Lying Down
497135,-96.74,136.89,1.33,-78.82,-41.86,56.24,Lying Down
497155,-95.14,137.09,1.32,-85.72,-40.49,57.18,Lying Down
497175,-93.52,137.25,1.3,-87.66,-38.91,57.89,Lying Down
497195,-92.04,137.43,1.27,-87.35,-40.33,59.04,Lying Down
497215,-90.64,137.69,1.23,-85.39,-41.94,61.33,Lying Down
497235,-89.33,138.03,1.19,-81.04,-44.5,65.87,Lying Down
497255,-88.0,138.45,1.17,-75.79,-44.2,71.53,Lying Down
497275,-86.7,138.81,1.16,-74.65,-41.65,75.52,Lying Down
497295,-85.39,139.12,1.15,-73.6,-37.6,73.62,Lying Down
497315,-84.02,139.44,1.14,-71.58,-32.89,71.51,Lying Down
497335,-82.37,139.71,1.12,-70.64,-23.75,71.57,Lying Down
497355,-80.05,139.96,1.1,-71.6,7.88,76.0,Lying Down
497375,-77.39,140.11,1.11,-73.19,44.63,82.97,Lying Down
