timestamp,pitch,roll,svm,gx,gy,gz,label
262111,74.41,-92.63,1.02,-40.63,-26.52,-32.36,Running
262131,74.11,-92.65,1.01,-22.45,-20.39,-29.52,Running
262151,73.92,-92.61,1.0,-10.75,-13.85,-25.58,Running
262171,73.76,-92.6,1.0,-5.18,-9.84,-20.51,Running
262191,73.59,-92.48,1.0,2.42,-8.04,-13.99,Running
262211,73.42,-92.34,1.0,9.93,-7.61,-7.69,Running
262231,73.26,-92.19,1.0,11.53,-7.88,-3.45,Running
262251,73.12,-92.1,0.99,9.61,-7.44,-1.65,Running
262271,73.0,-92.03,0.99,8.96,-6.15,-1.05,Running
262291,72.97,-91.88,0.98,9.96,-3.25,-0.65,Running
262311,73.03,-91.69,0.98,12.26,1.61,-0.24,Running
262331,73.18,-91.39,0.98,15.41,6.59,0.21,Running
262351,73.43,-91.09,0.98,16.02,10.19,0.08,Running
262371,73.61,-90.87,1.0,14.37,9.72,-1.12,Running
262391,73.66,-90.6,1.01,12.62,7.18,-5.36,Running
262411,73.62,-90.17,1.03,11.64,3.69,-16.51,Running
262431,73.32,-89.55,1.07,14.69,-2.63,-32.84,Running
262451,72.74,-88.73,1.13,20.97,-15.0,-53.68,Running
262471,72.0,-87.94,1.19,23.68,-27.08,-80.45,Running
262491,70.94,-87.18,1.24,24.0,-43.49,-109.27,Running
262511,69.56,-86.43,1.25,22.45,-56.19,-133.15,Running
262531,68.12,-85.33,1.27,26.12,-55.5,-139.96,Running
262551,66.78,-83.75,1.27,45.55,-52.95,-135.63,Running
262571,65.26,-81.93,1.24,72.0,-59.24,-137.7,Running
262591,63.29,-80.04,1.2,74.74,-73.75,-141.82,Running
262611,61.23,-78.16,1.15,69.79,-75.7,-143.46,Running
262631,59.53,-76.77,1.07,55.42,-70.72,-147.47,Running
262651,57.47,-76.16,1.0,22.84,-80.06,-178.63,Running
262671,55.03,-75.76,1.04,6.6,-88.82,-216.24,Running
262691,52.65,-75.06,1.1,13.94,-84.62,-220.65,Running
262711,50.64,-74.15,1.09,20.34,-73.74,-220.28,Running
262731,48.95,-73.66,1.12,14.2,-56.77,-230.99,Running
262751,47.26,-73.2,1.34,15.03,-53.48,-246.33,Running
262771,45.2,-71.72,1.48,41.2,-66.22,-249.59,Running
262791,43.16,-69.41,1.39,95.49,-62.52,-249.95,Running
262811,41.98,-66.66,1.47,136.87,-40.48,-227.91,Running
262831,40.6,-63.36,1.25,177.07,-51.88,-162.43,Running
262851,39.14,-60.68,0.87,153.71,-58.31,-118.75,Running
262871,38.15,-59.72,0.63,80.23,-47.5,-55.7,Running
262891,38.34,-62.46,0.5,-32.63,-31.53,17.13,Running
262911,38.99,-67.39,0.58,-133.78,-8.42,81.22,Running
262931,39.64,-72.34,0.73,-152.43,0.43,149.95,Running
262951,40.12,-68.45,0.77,-122.95,-2.73,206.97,Running
262971,40.55,-64.7,0.75,-97.12,-1.55,244.36,Running
262991,41.32,-61.01,0.73,-93.03,2.23,249.73,Running
263011,42.04,-57.88,0.72,-100.8,4.29,250.02,Running
