timestamp,pitch,roll,svm,gx,gy,gz,label
651995,-54.33,-94.19,1.04,-4.03,1.54,1.59,Falling
652015,-54.2,-94.15,1.04,-4.63,2.79,1.69,Falling
652035,-54.05,-94.12,1.04,-6.1,4.29,1.68,Falling
652055,-53.88,-94.07,1.04,-8.87,5.83,1.5,Falling
652075,-53.68,-93.96,1.04,-11.35,6.68,1.39,Falling
652095,-53.38,-93.77,1.04,-11.37,9.39,1.82,Falling
652115,-53.11,-93.58,1.04,-13.17,8.41,3.99,Falling
652135,-53.21,-93.63,1.04,-23.84,-2.3,15.39,Falling
652155,-53.09,-93.77,1.04,-36.33,-7.38,39.04,Falling
652175,-53.07,-93.51,1.04,-21.25,-12.45,50.79,Falling
652195,-53.62,-92.53,1.04,13.2,-31.4,53.43,Falling
652215,-54.27,-90.89,1.05,55.39,-44.46,51.27,Falling
652235,-54.41,-88.59,1.05,96.81,-22.77,41.33,Falling
652255,-54.52,-86.1,1.06,116.38,-18.32,21.88,Falling
652275,-54.94,-83.72,1.06,121.39,-33.22,11.61,Falling
652295,-55.73,-81.59,1.05,118.93,-56.77,10.76,Falling
652315,-56.69,-79.74,1.05,113.66,-69.25,11.83,Falling
652335,-57.61,-78.18,1.04,106.54,-69.0,12.32,Falling
652355,-58.47,-76.94,1.04,96.76,-67.45,12.19,Falling
652375,-59.38,-76.12,1.03,81.53,-67.9,12.99,Falling
652395,-59.99,-75.75,1.03,60.59,-62.67,15.18,Falling
652415,-60.28,-75.85,1.03,36.94,-47.56,17.08,Falling
652435,-60.21,-76.4,1.02,14.05,-27.34,18.82,Falling
652455,-60.03,-77.34,1.02,-12.2,-19.34,24.28,Falling
652475,-60.14,-78.64,1.03,-41.1,-25.21,32.01,Falling
652495,-60.28,-80.0,1.06,-58.03,-22.71,29.45,Falling
652515,-60.57,-81.23,1.13,-62.7,-24.26,15.48,Falling
652535,-61.09,-82.18,1.25,-57.71,-30.44,-17.52,Falling
652555,-62.03,-82.71,1.36,-46.4,-48.25,-52.49,Falling
652575,-63.14,-82.83,1.47,-27.98,-61.54,-78.32,Falling
652595,-63.72,-82.46,1.63,-0.1,-42.36,-106.85,Falling
652615,-63.75,-81.46,1.74,31.17,-10.68,-156.49,Falling
652635,-65.06,-80.14,1.75,50.54,-67.89,-202.42,Falling
652655,-67.42,-78.54,1.72,67.74,-126.76,-232.49,Falling
652675,-70.37,-76.83,1.66,80.33,-160.64,-248.66,Falling
652695,-72.6,-75.05,1.64,91.92,-132.0,-249.94,Falling
652715,-73.89,-73.2,1.62,102.56,-83.91,-250.05,Falling
652735,-74.78,-71.25,1.59,113.38,-58.11,-250.08,Falling
652755,-75.71,-69.37,1.55,122.78,-59.73,-250.1,Falling
652775,-77.27,-68.18,1.49,113.37,-78.88,-250.11,Falling
652795,-79.2,-68.1,1.43,89.11,-103.5,-250.11,Falling
652815,-81.27,-69.09,1.43,49.33,-112.92,-250.12,Falling
652835,-82.41,-70.78,1.43,25.21,-78.11,-250.12,Falling
652855,-82.06,-72.64,1.39,20.36,-5.3,-250.12,Falling
652875,-80.87,-66.27,1.26,11.98,37.39,-250.12,Falling
652895,-80.18,-60.46,1.18,-4.98,21.67,-248.25,Falling
652915,-79.35,-55.13,1.12,-7.16,25.58,-243.15,Falling
652935,-78.2,-49.8,1.04,-10.17,33.62,-237.41,Falling
652955,-76.54,-45.23,0.94,-20.3,52.62,-227.51,Falling
652975,-74.0,-40.96,0.85,-27.23,94.52,-207.33,Falling
652995,-71.53,-37.01,0.79,-35.69,94.8,-183.15,Falling
653015,-69.93,-33.85,0.73,-58.37,75.33,-165.05,Falling
653035,-68.76,-31.58,0.68,-81.36,38.43,-149.96,Falling
653055,-67.04,-29.17,0.66,-70.76,53.47,-134.71,Falling
653075,-65.11,-26.42,0.64,-49.92,55.06,-117.7,Falling
653095,-63.58,-23.15,0.61,-29.05,45.56,-103.7,Falling
653115,-62.37,-19.75,0.57,-21.53,34.14,-99.11,Falling
653135,-61.45,-16.57,0.56,-25.86,17.86,-96.24,Falling
653155,-60.64,-13.71,0.58,-34.65,6.78,-100.63,Falling
653175,-59.38,-10.96,0.61,-40.56,22.94,-111.78,Falling
653195,-57.1,-8.36,0.65,-40.81,62.92,-121.1,Falling
653215,-54.23,-6.0,0.66,-43.32,74.03,-115.36,Falling
653235,-51.31,-4.0,0.74,-51.5,60.57,-70.29,Falling
653255,-48.82,-2.12,0.78,-55.33,54.73,32.12,Falling
653275,-45.83,0.06,0.79,-46.06,97.56,74.31,Falling
653295,-41.87,2.54,0.88,-25.43,174.72,64.35,Falling
653315,-38.12,4.91,1.03,-19.96,176.99,53.19,Falling
653335,-35.8,7.16,1.22,-19.67,137.62,26.38,Falling
653355,-34.35,9.34,1.39,-20.63,78.13,-18.59,Falling
653375,-33.29,11.35,1.43,-23.03,50.4,-56.64,Falling
653395,-32.19,13.31,1.44,-24.39,44.7,-76.62,Falling
653415,-30.59,15.51,1.44,-18.95,57.75,-86.31,Falling
653435,-28.19,18.15,1.42,-2.52,93.66,-83.62,Falling
653455,-25.42,21.07,1.39,9.53,118.3,-83.99,Falling
653475,-22.41,23.95,1.36,4.45,135.04,-81.0,Falling
653495,-18.42,26.56,1.32,-9.49,182.85,-83.28,Falling
653515,-13.94,28.94,1.28,-25.19,215.55,-97.14,Falling
653535,-8.79,31.3,1.21,-29.81,242.47,-119.61,Falling
