timestamp,pitch,roll,svm,gx,gy,gz,label
582655,-30.81,117.29,1.14,16.19,-41.17,25.37,Falling
582675,-32.53,119.59,1.14,-0.66,-43.97,26.37,Falling
582695,-33.59,121.68,1.16,-3.68,-22.17,29.27,Falling
582715,-33.93,123.71,1.18,-3.75,24.45,32.03,Falling
582735,-33.94,125.88,1.24,-3.96,52.36,30.68,Falling
582755,-33.87,127.59,1.31,-4.49,58.75,24.29,Falling
582775,-33.61,129.18,1.39,-2.14,66.8,10.89,Falling
582795,-33.29,130.86,1.43,6.76,73.9,-9.52,Falling
582815,-33.16,132.8,1.45,25.36,68.52,-32.3,Falling
582835,-32.87,135.04,1.44,41.72,72.44,-51.0,Falling
582855,-32.32,137.44,1.42,47.21,82.79,-64.59,Falling
582875,-31.45,139.56,1.4,43.66,99.83,-72.6,Falling
582895,-30.35,141.4,1.38,40.21,115.79,-82.35,Falling
582915,-29.15,143.1,1.33,44.14,121.41,-88.82,Falling
582935,-28.07,144.94,1.27,55.39,118.57,-87.09,Falling
582955,-27.22,147.05,1.22,73.37,111.78,-83.84,Falling
582975,-26.65,149.46,1.22,88.16,98.51,-83.09,Falling
582995,-26.54,152.13,1.22,95.18,77.03,-87.0,Falling
583015,-26.41,154.95,1.22,94.12,73.75,-98.21,Falling
583035,-26.09,157.75,1.22,92.04,77.55,-116.32,Falling
583055,-25.7,160.44,1.2,87.59,77.0,-130.5,Falling
583075,-25.11,162.94,1.15,78.3,76.32,-135.28,Falling
583095,-24.4,165.06,1.06,62.39,73.69,-128.9,Falling
583115,-23.39,166.7,0.98,42.61,74.0,-115.57,Falling
583135,-22.03,167.84,0.93,20.97,78.83,-98.62,Falling
583155,-20.29,168.53,0.88,1.79,94.21,-80.32,Falling
583175,-18.42,168.77,0.84,-14.99,106.97,-61.7,Falling
583195,-16.45,168.56,0.81,-29.18,111.79,-44.69,Falling
583215,-14.53,168.07,0.77,-37.23,108.74,-25.1,Falling
583235,-12.7,167.4,0.75,-41.4,108.78,-2.88,Falling
583255,-10.85,166.51,0.74,-47.65,112.73,13.16,Falling
583275,-8.71,165.24,0.74,-56.84,129.39,21.18,Falling
583295,-6.36,163.74,0.73,-61.79,150.94,27.1,Falling
583315,-3.85,162.22,0.74,-59.96,159.93,33.6,Falling
583335,-1.31,160.65,0.74,-59.55,162.11,45.46,Falling
583355,1.03,158.71,0.74,-64.45,158.97,62.16,Falling
583375,2.76,156.25,0.76,-79.44,140.98,75.84,Falling
583395,3.74,153.53,0.8,-90.41,103.05,87.03,Falling
583415,4.04,150.75,0.89,-89.66,74.43,98.98,Falling
583435,4.0,148.13,1.11,-83.24,63.77,99.17,Falling
583455,3.96,145.97,1.42,-61.82,67.25,94.26,Falling
583475,4.15,144.31,1.63,-31.86,77.79,79.1,Falling
583495,4.17,143.07,1.68,-9.63,77.71,49.63,Falling
583515,3.9,142.12,1.63,4.09,72.68,10.81,Falling
583535,3.44,141.27,1.54,8.61,63.02,-31.7,Falling
583555,3.14,140.54,1.33,9.74,60.09,-68.91,Falling
583575,3.24,139.88,1.03,8.84,59.73,-87.29,Falling
583595,3.72,139.26,0.78,6.94,58.78,-82.8,Falling
583615,4.57,138.73,0.69,4.17,59.67,-66.46,Falling
583635,5.28,138.18,0.65,-1.11,60.43,-30.52,Falling
583655,5.46,137.39,0.65,-9.54,61.44,0.12,Falling
583675,5.04,136.32,0.7,-19.25,59.99,16.45,Falling
583695,4.22,134.94,0.84,-25.04,54.87,15.61,Falling
583715,2.79,133.47,1.08,-23.14,31.83,5.47,Falling
583735,0.4,132.12,1.29,-16.81,-23.39,-24.08,Falling
583755,-2.99,131.17,1.38,1.33,-80.16,-66.29,Falling
583775,-6.67,130.82,1.33,23.87,-103.53,-108.27,Falling
583795,-10.04,130.86,1.22,30.05,-102.42,-138.15,Falling
583815,-13.12,130.66,1.08,12.51,-104.81,-158.79,Falling
583835,-15.8,129.58,0.98,-30.62,-104.63,-163.16,Falling
583855,-17.87,127.49,0.97,-72.86,-95.56,-160.33,Falling
583875,-19.48,124.83,1.03,-91.85,-68.31,-160.82,Falling
583895,-20.54,122.06,1.12,-93.77,-39.95,-162.29,Falling
583915,-21.15,119.69,1.27,-84.68,-25.04,-165.1,Falling
583935,-21.72,117.55,1.46,-75.25,-27.45,-166.79,Falling
583955,-22.17,115.42,1.52,-72.51,-24.58,-165.79,Falling
583975,-22.07,113.33,1.47,-65.66,-2.99,-164.33,Falling
583995,-21.24,111.85,1.39,-35.28,39.61,-165.92,Falling
584015,-20.36,111.28,1.21,15.3,40.83,-170.01,Falling
584035,-19.44,111.6,0.94,43.65,28.51,-177.38,Falling
584055,-18.5,112.4,0.84,33.68,-7.25,-167.01,Falling
584075,-17.57,112.72,0.83,-1.0,-24.33,-124.59,Falling
584095,-16.39,110.61,0.67,-51.85,-16.23,-62.93,Falling
584115,-16.16,107.55,0.61,-55.48,14.38,-35.68,Falling
584135,-15.56,104.95,0.68,-38.03,51.32,-24.49,Falling
584155,-15.44,101.92,0.84,-35.03,38.06,2.21,Falling
584175,-15.91,98.57,1.33,-42.58,26.04,37.71,Falling
584195,-17.38,95.67,2.13,-31.23,-13.45,11.73,Falling
584215,-19.67,94.11,2.23,25.12,-63.98,-61.39,Falling
584235,-21.9,93.68,1.74,92.01,-81.64,-110.1,Falling
584255,-23.22,93.41,0.97,102.49,-78.87,-92.32,Falling
584275,-23.91,92.94,0.61,81.14,-82.38,-46.19,Falling
584295,-25.05,92.73,0.56,52.53,-88.42,-13.78,Falling
584315,-26.41,92.78,0.69,39.47,-95.93,-15.78,Falling
584335,-27.77,92.93,0.96,32.05,-103.97,-23.88,Falling
584355,-28.96,93.04,1.33,24.96,-103.93,-35.33,Falling
584375,-29.57,93.07,1.7,17.33,-92.67,-43.82,Falling
584395,-29.26,92.99,1.88,10.79,-45.54,-43.21,Falling
584415,-28.47,92.68,1.8,2.22,-9.29,-44.63,Falling
584435,-27.67,92.19,1.7,-2.3,-7.23,-55.91,Falling
584455,-27.38,91.64,1.58,-0.65,-28.62,-74.77,Falling
584475,-27.52,91.33,1.47,6.79,-68.9,-71.67,Falling
