timestamp,pitch,roll,svm,gx,gy,gz,label
276511,69.78,-96.72,0.99,-3.64,0.22,2.87,Running
276531,69.71,-96.82,0.99,-3.77,0.09,3.26,Running
276551,69.63,-96.88,0.99,-3.88,-0.03,3.6,Running
276571,69.56,-96.97,0.99,-3.91,-0.15,3.91,Running
276591,69.49,-97.07,0.99,-3.97,-0.24,4.17,Running
276611,69.41,-97.13,0.99,-3.94,-0.29,4.43,Running
276631,69.36,-97.19,0.99,-3.73,-0.23,4.5,Running
276651,69.29,-97.24,0.99,-3.55,-0.32,4.49,Running
276671,69.21,-97.3,0.99,-3.31,-0.41,4.42,Running
276691,69.15,-97.35,0.99,-3.08,-0.45,4.22,Running
276711,69.1,-97.39,0.99,-3.02,-0.41,3.9,Running
276731,69.05,-97.45,0.99,-3.25,-0.45,3.31,Running
276751,68.99,-97.47,0.99,-3.2,-0.54,2.36,Running
276771,68.94,-97.45,0.99,-2.88,-0.58,1.53,Running
276791,68.91,-97.38,0.99,-2.34,-0.46,1.5,Running
276811,68.89,-97.28,0.99,-1.54,-0.35,1.69,Running
276831,68.9,-97.09,0.99,-0.26,-0.08,1.86,Running
276851,68.9,-96.87,0.99,1.36,0.18,1.84,Running
276871,68.9,-96.61,0.99,3.04,0.21,1.67,Running
276891,68.9,-96.29,0.99,3.59,0.09,1.48,Running
276911,68.9,-96.03,0.99,2.39,-0.27,1.33,Running
276931,68.84,-95.92,0.99,-0.33,-1.33,0.98,Running
276951,68.7,-95.91,0.99,-4.34,-4.22,-0.03,Running
276971,68.54,-95.99,0.99,-9.62,-8.85,-2.23,Running
276991,68.27,-96.11,1.0,-15.73,-13.99,-6.06,Running
277011,67.94,-96.36,1.0,-24.35,-18.79,-10.82,Running
277031,67.52,-97.02,1.0,-39.02,-24.69,-17.65,Running
277051,66.9,-97.78,1.01,-47.28,-31.61,-25.76,Running
277071,66.3,-98.48,1.01,-48.44,-33.45,-30.87,Running
277091,65.74,-99.12,1.01,-49.4,-34.04,-34.1,Running
277111,65.13,-99.74,1.01,-49.15,-35.56,-36.77,Running
277131,64.45,-100.46,1.02,-48.86,-39.0,-38.93,Running
277151,63.7,-101.13,1.02,-49.16,-43.91,-40.99,Running
277171,62.97,-101.75,1.01,-49.31,-45.26,-41.95,Running
277191,62.25,-102.44,1.01,-49.1,-45.72,-42.81,Running
277211,61.49,-103.07,1.01,-48.51,-46.12,-43.83,Running
277231,60.74,-103.6,1.01,-46.8,-46.25,-44.94,Running
277251,60.0,-104.03,1.01,-43.07,-45.86,-46.07,Running
