timestamp,pitch,roll,svm,gx,gy,gz,label
422095,-18.07,-65.57,1.0,2.88,20.14,-1.37,Normal
422115,-17.36,-65.25,1.0,5.26,19.0,-0.7,Normal
422135,-16.89,-64.79,1.0,11.16,12.88,0.16,Normal
422155,-16.73,-64.25,1.0,18.92,-4.75,1.7,Normal
422175,-16.93,-63.66,1.0,24.67,-27.27,4.47,Normal
422195,-17.47,-63.13,1.0,27.15,-46.02,10.38,Normal
422215,-18.3,-62.63,1.0,27.45,-58.73,16.66,Normal
422235,-19.37,-62.13,1.0,27.64,-68.31,17.64,Normal
422255,-20.73,-61.66,1.0,27.65,-83.69,16.32,Normal
422275,-22.3,-61.24,1.0,27.62,-98.2,15.26,Normal
422295,-24.09,-60.87,1.0,27.48,-110.64,15.08,Normal
422315,-26.47,-60.59,0.99,26.89,-139.38,15.43,Normal
422335,-29.56,-60.39,0.99,25.4,-181.05,17.29,Normal
422355,-32.95,-60.21,0.99,23.99,-198.37,21.57,Normal
422375,-36.25,-60.07,0.98,23.63,-192.62,25.49,Normal
422395,-39.37,-60.0,0.99,22.75,-183.37,25.35,Normal
422415,-42.33,-60.0,0.99,21.04,-172.68,23.46,Normal
422435,-45.02,-60.12,1.0,18.32,-157.41,17.8,Normal
422455,-47.41,-60.25,1.02,15.76,-141.95,5.16,Normal
422475,-49.44,-60.43,1.05,15.1,-124.69,-9.13,Normal
422495,-50.8,-60.63,1.07,15.71,-92.09,-23.57,Normal
422515,-51.18,-60.83,1.1,17.01,-41.95,-41.41,Normal
422535,-50.68,-61.09,1.12,18.05,2.77,-59.11,Normal
422555,-49.65,-61.47,1.13,17.14,27.97,-71.37,Normal
422575,-48.43,-62.0,1.13,13.73,37.49,-77.19,Normal
422595,-47.15,-62.69,1.13,5.87,40.18,-79.23,Normal
422615,-45.98,-63.49,1.13,-3.04,37.94,-79.05,Normal
422635,-44.9,-64.34,1.14,-8.42,34.88,-78.85,Normal
422655,-43.95,-65.25,1.14,-12.16,30.71,-78.87,Normal
422675,-43.07,-66.31,1.14,-17.48,27.66,-79.39,Normal
422695,-42.22,-67.55,1.15,-26.08,27.27,-81.28,Normal
422715,-41.3,-68.96,1.15,-36.93,29.2,-85.86,Normal
422735,-40.22,-70.61,1.15,-48.23,35.43,-93.2,Normal
422755,-38.87,-72.58,1.15,-62.06,50.99,-101.77,Normal
422775,-37.38,-74.95,1.15,-83.14,64.22,-113.11,Normal
422795,-35.82,-77.76,1.15,-112.77,71.8,-126.32,Normal
422815,-33.96,-80.79,1.15,-136.08,84.16,-141.55,Normal
422835,-31.56,-83.8,1.15,-145.89,108.44,-156.09,Normal
422855,-28.66,-86.73,1.15,-147.25,134.3,-165.09,Normal
422875,-25.39,-89.6,1.15,-146.98,154.57,-170.47,Normal
422895,-21.81,-92.54,1.15,-148.45,171.07,-174.96,Normal
422915,-17.85,-95.5,1.16,-152.27,191.21,-178.34,Normal
422935,-13.48,-98.38,1.17,-156.52,213.89,-179.5,Normal
422955,-8.73,-101.12,1.17,-156.51,235.68,-177.89,Normal
422975,-3.84,-103.72,1.17,-155.33,248.55,-174.13,Normal
422995,0.91,-106.3,1.18,-156.41,249.87,-169.72,Normal
423015,5.57,-108.86,1.19,-160.67,250.02,-169.15,Normal
423035,10.21,-111.08,1.19,-161.44,250.06,-170.72,Normal
423055,14.87,-112.56,1.19,-148.52,250.08,-168.95,Normal
423075,19.5,-113.3,1.19,-112.33,250.09,-159.39,Normal
423095,23.34,-113.37,1.2,-82.58,243.68,-135.16,Normal
423115,26.51,-112.41,1.22,-42.2,204.71,-116.41,Normal
423135,28.63,-110.2,1.24,19.07,142.14,-102.96,Normal
423155,29.47,-107.39,1.21,61.17,76.26,-90.15,Normal
423175,29.39,-104.78,1.15,61.21,31.24,-73.81,Normal
423195,28.85,-102.5,1.07,52.19,14.28,-58.08,Normal
423215,28.44,-100.2,1.03,38.17,22.85,-50.17,Normal
423235,28.36,-97.67,1.03,40.33,35.89,-41.98,Normal
423255,28.4,-95.07,1.01,44.23,45.28,-31.31,Normal
423275,28.41,-92.52,0.99,44.8,48.21,-19.14,Normal
423295,28.21,-90.11,0.97,41.8,45.0,-9.05,Normal
423315,27.68,-87.76,0.99,38.29,35.59,-3.14,Normal
