timestamp,pitch,roll,svm,gx,gy,gz,label
214671,68.28,-102.85,0.99,-3.1,0.85,-1.95,Falling
214691,68.28,-102.78,0.99,-3.03,0.86,-1.98,Falling
214711,68.3,-102.75,0.99,-2.92,0.96,-2.04,Falling
214731,68.29,-102.71,0.99,-2.84,0.84,-2.12,Falling
214751,68.27,-102.61,0.99,-2.7,0.69,-2.13,Falling
214771,68.28,-102.5,0.99,-2.59,0.72,-2.03,Falling
214791,68.28,-102.42,0.99,-2.51,0.74,-1.97,Falling
214811,68.27,-102.38,0.99,-2.54,0.71,-2.0,Falling
214831,68.25,-102.31,0.99,-2.31,0.67,-2.11,Falling
214851,68.23,-102.17,0.99,-1.83,0.61,-2.25,Falling
214871,68.24,-102.06,0.99,-1.34,0.66,-2.41,Falling
214891,68.23,-101.99,0.99,-1.32,0.62,-2.55,Falling
214911,68.23,-101.94,0.99,-1.51,0.61,-2.81,Falling
214931,68.22,-101.88,0.99,-1.7,0.56,-3.18,Falling
214951,68.2,-101.8,0.99,-1.68,0.48,-3.46,Falling
214971,68.22,-101.72,0.99,-1.56,0.54,-3.51,Falling
214991,68.23,-101.63,0.99,-1.32,0.63,-3.37,Falling
215011,68.23,-101.55,0.99,-1.08,0.67,-3.23,Falling
215031,68.25,-101.45,0.99,-0.8,0.75,-3.11,Falling
215051,68.27,-101.32,0.99,-0.5,0.88,-2.95,Falling
215071,68.31,-101.23,0.99,-0.32,1.1,-2.7,Falling
215091,68.34,-101.12,0.99,-0.19,1.3,-2.45,Falling
215111,68.35,-101.02,0.99,-0.18,1.38,-2.31,Falling
215131,68.37,-100.95,0.99,-0.17,1.51,-2.35,Falling
215151,68.39,-100.86,0.99,-0.18,1.6,-2.34,Falling
215171,68.41,-100.77,0.99,-0.05,1.7,-2.23,Falling
215191,68.46,-100.68,0.99,0.17,2.05,-2.09,Falling
215211,68.48,-100.59,0.99,0.36,2.14,-1.97,Falling
215231,68.5,-100.46,0.99,0.65,2.18,-1.94,Falling
215251,68.55,-100.38,0.99,0.93,2.53,-2.0,Falling
215271,68.61,-100.28,0.99,1.05,2.79,-2.04,Falling
215291,68.65,-100.2,0.99,0.95,2.88,-2.01,Falling
215311,68.68,-100.05,0.99,1.02,2.91,-1.94,Falling
215331,68.72,-99.9,0.99,1.11,2.89,-1.84,Falling
215351,68.73,-99.79,0.99,0.96,2.73,-1.89,Falling
215371,68.73,-99.7,0.99,0.87,2.61,-2.02,Falling
215391,68.72,-99.58,0.99,1.07,2.36,-2.14,Falling
215411,68.74,-99.46,0.99,1.38,2.3,-2.15,Falling
215431,68.75,-99.37,0.99,1.41,2.07,-2.16,Falling
215451,68.76,-99.34,0.99,1.29,1.91,-2.21,Falling
215471,68.77,-99.33,0.99,1.22,1.89,-2.27,Falling
215491,68.77,-99.25,0.99,1.1,1.73,-2.35,Falling
215511,68.77,-99.22,0.99,0.95,1.63,-2.42,Falling
215531,68.79,-99.18,0.99,0.82,1.67,-2.4,Falling
215551,68.81,-99.14,0.99,0.72,1.76,-2.34,Falling
215571,68.82,-99.13,0.99,0.65,1.78,-2.24,Falling
215591,68.81,-99.1,0.99,0.53,1.68,-2.19,Falling
215611,68.81,-99.07,0.99,0.3,1.61,-2.13,Falling
215631,68.8,-99.06,0.99,-0.07,1.55,-2.07,Falling
215651,68.8,-99.04,0.99,-0.36,1.59,-2.03,Falling
215671,68.79,-99.03,0.99,-0.51,1.55,-2.02,Falling
215691,68.77,-98.95,0.99,-0.75,1.43,-2.07,Falling
215711,68.73,-98.93,0.99,-0.92,1.26,-2.13,Falling
215731,68.69,-98.86,0.99,-0.79,1.07,-2.17,Falling
215751,68.68,-98.82,0.99,-0.77,1.11,-2.13,Falling
215771,68.65,-98.77,0.99,-0.82,0.89,-2.21,Falling
215791,68.61,-98.73,0.99,-0.73,0.78,-2.26,Falling
215811,68.61,-98.68,0.99,-0.42,1.01,-2.36,Falling
215831,68.59,-98.65,0.99,-0.31,0.86,-2.55,Falling
215851,68.57,-98.61,0.99,-0.24,0.74,-2.61,Falling
215871,68.57,-98.59,0.99,-0.25,0.87,-2.61,Falling
215891,68.56,-98.61,0.99,-0.37,0.89,-2.63,Falling
215911,68.54,-98.61,0.99,-0.42,0.83,-2.71,Falling
215931,68.52,-98.59,0.99,-0.35,0.82,-2.85,Falling
215951,68.51,-98.53,0.99,-0.2,0.85,-2.97,Falling
215971,68.51,-98.5,0.99,0.0,0.93,-2.99,Falling
215991,68.51,-98.46,0.99,-0.09,0.94,-2.95,Falling
216011,68.51,-98.43,0.99,-0.24,1.03,-2.94,Falling
216031,68.51,-98.39,0.99,-0.3,1.06,-2.94,Falling
216051,68.5,-98.35,0.99,-0.35,1.02,-2.94,Falling
216071,68.49,-98.29,0.99,-0.43,0.98,-2.91,Falling
216091,68.47,-98.28,0.99,-0.49,0.98,-2.84,Falling
216111,68.46,-98.25,0.99,-0.44,1.02,-2.75,Falling
216131,68.43,-98.21,0.99,-0.43,0.95,-2.72,Falling
216151,68.41,-98.15,0.99,-0.42,0.94,-2.71,Falling
216171,68.4,-98.11,0.99,-0.38,0.95,-2.67,Falling
216191,68.37,-98.02,0.99,-0.3,0.91,-2.61,Falling
216211,68.37,-97.97,0.99,-0.26,0.97,-2.54,Falling
216231,68.33,-97.91,0.99,-0.11,0.92,-2.44,Falling
216251,68.3,-97.83,0.99,0.17,0.88,-2.34,Falling
216271,68.29,-97.78,0.99,0.47,0.89,-2.23,Falling
216291,68.27,-97.78,0.99,0.56,0.89,-2.07,Falling
216311,68.24,-97.74,0.99,0.81,0.82,-1.86,Falling
216331,68.25,-97.71,0.99,1.01,0.92,-1.6,Falling
216351,68.24,-97.68,0.99,0.96,0.9,-1.54,Falling
216371,68.21,-97.66,0.99,1.0,0.84,-1.69,Falling
216391,68.23,-97.64,0.99,1.17,1.02,-1.83,Falling
216411,68.24,-97.63,0.99,1.05,1.02,-1.87,Falling
216431,68.24,-97.65,0.99,0.72,0.95,-1.67,Falling
216451,68.24,-97.65,0.99,0.35,0.98,-1.25,Falling
216471,68.23,-97.64,0.99,-0.16,0.9,-0.66,Falling
216491,68.19,-97.65,0.99,-0.91,0.75,-0.32,Falling
216511,68.16,-97.65,0.99,-1.29,0.64,-0.16,Falling
216531,68.12,-97.62,0.99,-0.82,0.46,-0.03,Falling
216551,68.11,-97.58,0.99,-0.42,0.45,0.25,Falling
216571,68.09,-97.58,0.99,-0.65,0.35,0.44,Falling
216591,68.05,-97.58,0.99,-1.09,0.19,0.42,Falling
216611,68.02,-97.58,0.99,-1.17,0.05,0.33,Falling
216631,67.96,-97.56,0.99,-1.15,-0.16,0.25,Falling
216651,67.94,-97.52,0.99,-1.22,-0.23,0.29,Falling
216671,67.91,-97.5,0.99,-1.17,-0.21,0.35,Falling
216691,67.89,-97.48,0.99,-1.14,-0.23,0.34,Falling
216711,67.86,-97.48,0.99,-1.18,-0.26,0.37,Falling
216731,67.83,-97.49,0.99,-1.18,-0.32,0.4,Falling
216751,67.8,-97.49,0.99,-1.16,-0.32,0.45,Falling
216771,67.78,-97.46,0.99,-1.17,-0.28,0.47,Falling
216791,67.77,-97.45,0.99,-1.15,-0.26,0.48,Falling
216811,67.75,-97.42,0.99,-1.05,-0.25,0.38,Falling
216831,67.74,-97.34,0.99,-0.89,-0.25,0.3,Falling
216851,67.73,-97.27,0.99,-0.82,-0.22,0.18,Falling
216871,67.73,-97.26,0.99,-0.9,-0.18,0.1,Falling
216891,67.7,-97.22,0.99,-0.88,-0.26,0.07,Falling
216911,67.69,-97.23,0.99,-1.04,-0.34,0.09,Falling
216931,67.67,-97.29,0.99,-1.36,-0.46,0.13,Falling
216951,67.65,-97.27,0.99,-1.47,-0.6,0.15,Falling
216971,67.66,-97.24,0.99,-1.23,-0.49,0.21,Falling
216991,67.69,-97.24,0.99,-0.95,-0.34,0.28,Falling
217011,67.68,-97.21,0.99,-0.74,-0.52,0.35,Falling
217031,67.69,-97.14,0.99,-0.59,-0.6,0.5,Falling
217051,67.7,-97.09,0.99,-0.69,-0.69,0.71,Falling
217071,67.7,-97.08,0.99,-1.09,-0.9,0.91,Falling
217091,67.7,-97.12,0.99,-1.61,-1.06,1.14,Falling
217111,67.69,-97.18,0.99,-2.18,-1.4,1.51,Falling
217131,67.68,-97.19,0.99,-2.95,-1.68,2.03,Falling
217151,67.66,-97.26,0.99,-4.34,-2.12,2.56,Falling
217171,67.64,-97.35,0.99,-5.95,-2.49,3.1,Falling
217191,67.59,-97.42,0.99,-6.49,-3.1,3.8,Falling
217211,67.53,-97.47,0.99,-6.63,-3.75,4.7,Falling
217231,67.47,-97.53,0.99,-6.69,-4.18,5.9,Falling
217251,67.41,-97.52,0.99,-6.38,-4.39,7.17,Falling
217271,67.33,-97.52,0.99,-5.74,-4.74,7.85,Falling
217291,67.25,-97.43,0.99,-4.55,-5.2,8.15,Falling
217311,67.17,-97.33,0.99,-3.18,-5.53,8.07,Falling
217331,67.09,-97.23,0.99,-2.2,-5.99,7.95,Falling
217351,67.03,-97.18,0.99,-2.11,-6.27,7.84,Falling
217371,66.97,-97.2,0.99,-2.5,-6.7,7.78,Falling
217391,66.91,-97.17,0.99,-3.03,-7.15,7.62,Falling
217411,66.86,-97.16,0.99,-3.64,-7.5,7.38,Falling
217431,66.83,-97.17,0.99,-4.84,-7.7,7.21,Falling
217451,66.79,-97.22,0.99,-6.29,-8.21,7.03,Falling
217471,66.74,-97.14,0.99,-8.43,-8.93,6.93,Falling
217491,66.68,-97.23,0.99,-14.22,-10.44,6.58,Falling
217511,66.53,-97.51,1.0,-23.81,-13.72,6.18,Falling
217531,66.25,-97.76,1.0,-28.23,-19.48,5.9,Falling
217551,65.98,-97.9,1.0,-27.37,-22.43,6.0,Falling
217571,65.75,-98.02,1.0,-25.94,-22.44,5.94,Falling
217591,65.52,-98.03,1.0,-25.77,-23.59,6.13,Falling
217611,65.28,-98.11,1.0,-28.89,-25.41,6.23,Falling
217631,64.97,-98.36,1.0,-34.21,-28.06,6.7,Falling
217651,64.63,-98.43,1.0,-32.17,-30.87,8.1,Falling
217671,64.26,-98.25,1.0,-26.53,-31.57,11.02,Falling
217691,64.01,-97.84,1.0,-19.05,-29.77,16.93,Falling
217711,63.86,-97.28,0.99,-9.42,-25.96,22.87,Falling
217731,63.81,-96.49,0.97,-0.17,-20.63,27.82,Falling
217751,63.77,-95.63,0.97,0.69,-19.65,29.91,Falling
217771,63.61,-94.92,0.96,-2.64,-21.87,30.56,Falling
217791,63.45,-94.29,0.95,-4.97,-22.31,31.27,Falling
217811,63.28,-93.5,0.95,0.09,-22.25,31.32,Falling
217831,63.17,-92.64,0.94,6.01,-22.28,30.68,Falling
217851,63.05,-91.74,0.94,6.86,-22.7,28.8,Falling
217871,62.93,-91.02,0.93,5.43,-23.41,24.33,Falling
217891,62.74,-90.18,0.92,6.28,-24.8,18.34,Falling
217911,62.56,-89.05,0.91,8.86,-25.92,14.06,Falling
217931,62.39,-87.78,0.88,11.98,-27.43,10.04,Falling
217951,62.22,-86.74,0.84,7.59,-30.53,6.44,Falling
217971,62.03,-86.26,0.81,-4.3,-34.64,2.66,Falling
217991,61.68,-85.79,0.81,-16.9,-39.25,-0.86,Falling
218011,61.15,-85.51,0.81,-24.89,-46.49,-4.45,Falling
218031,60.57,-85.48,0.81,-29.96,-52.61,-9.28,Falling
218051,60.02,-85.5,0.79,-38.16,-55.01,-17.12,Falling
218071,59.28,-85.63,0.79,-45.95,-58.63,-28.8,Falling
218091,58.37,-85.59,0.78,-47.16,-62.9,-38.02,Falling
218111,57.45,-85.43,0.77,-44.72,-64.21,-43.28,Falling
218131,56.31,-85.05,0.77,-39.15,-68.82,-46.32,Falling
218151,54.99,-84.22,0.77,-30.75,-75.24,-47.8,Falling
218171,53.52,-83.36,0.78,-28.71,-85.62,-49.57,Falling
218191,51.69,-82.68,0.79,-35.19,-103.79,-50.77,Falling
218211,49.7,-82.48,0.79,-48.09,-112.26,-52.33,Falling
218231,47.73,-82.24,0.81,-42.36,-109.62,-54.03,Falling
218251,46.11,-81.44,0.87,-15.59,-102.26,-54.72,Falling
218271,44.53,-79.92,1.0,38.35,-105.83,-55.24,Falling
218291,42.65,-77.9,1.09,82.23,-120.35,-53.76,Falling
218311,40.65,-75.94,1.07,87.6,-136.2,-49.07,Falling
218331,38.68,-74.13,1.1,77.13,-140.46,-42.45,Falling
218351,36.65,-72.55,1.18,65.58,-143.3,-33.48,Falling
218371,34.48,-70.51,1.18,82.43,-151.26,-19.12,Falling
218391,32.61,-67.37,1.1,114.55,-156.61,-1.63,Falling
218411,30.69,-64.19,1.05,129.74,-152.67,27.41,Falling
218431,28.96,-61.07,1.02,133.35,-153.96,70.64,Falling
218451,26.12,-56.74,1.05,141.69,-152.76,90.13,Falling
218471,24.98,-51.42,1.3,180.4,-120.28,122.57,Falling
218491,22.25,-46.68,1.51,150.58,-204.42,100.41,Falling
218511,18.33,-45.28,1.26,-92.15,-248.61,49.95,Falling
