timestamp,pitch,roll,svm,gx,gy,gz,label
193051,72.99,-109.54,0.98,-3.61,4.35,-1.15,Falling
193071,72.94,-109.48,0.98,-2.45,4.11,-0.83,Falling
193091,72.89,-109.45,0.99,-1.85,3.66,-0.78,Falling
193111,72.82,-109.44,0.99,-2.54,3.15,-0.88,Falling
193131,72.72,-109.47,0.99,-3.51,2.31,-1.08,Falling
193151,72.59,-109.53,0.99,-3.88,1.29,-1.3,Falling
193171,72.45,-109.58,0.99,-3.81,0.44,-1.68,Falling
193191,72.32,-109.6,0.99,-3.59,-0.4,-2.1,Falling
193211,72.17,-109.63,0.99,-3.6,-1.11,-2.56,Falling
193231,72.02,-109.68,0.99,-3.76,-1.66,-2.99,Falling
193251,71.89,-109.75,0.99,-3.95,-1.69,-3.41,Falling
193271,71.77,-109.84,0.99,-3.98,-1.66,-3.75,Falling
193291,71.64,-109.92,0.99,-3.87,-1.62,-3.93,Falling
193311,71.52,-109.98,0.99,-3.61,-1.52,-3.93,Falling
193331,71.41,-110.0,0.99,-3.19,-1.48,-3.79,Falling
193351,71.32,-110.01,0.99,-2.68,-1.23,-3.49,Falling
193371,71.25,-110.05,0.99,-2.37,-0.87,-3.08,Falling
193391,71.16,-110.05,0.99,-2.15,-0.7,-2.84,Falling
193411,71.09,-109.99,0.99,-1.77,-0.23,-2.62,Falling
193431,71.06,-109.94,0.99,-1.31,0.49,-2.63,Falling
193451,71.0,-109.9,0.99,-1.19,0.66,-2.69,Falling
193471,70.94,-109.85,0.99,-1.52,0.48,-2.73,Falling
193491,70.86,-109.78,0.99,-1.84,0.33,-2.62,Falling
193511,70.8,-109.67,0.99,-1.82,0.47,-2.34,Falling
193531,70.73,-109.64,0.99,-1.84,0.48,-2.18,Falling
193551,70.64,-109.55,0.99,-1.67,0.3,-2.26,Falling
193571,70.55,-109.44,0.99,-1.38,-0.05,-2.34,Falling
193591,70.44,-109.29,0.99,-1.25,-0.5,-2.4,Falling
193611,70.35,-109.17,0.99,-1.44,-0.88,-2.43,Falling
193631,70.25,-109.07,0.99,-1.6,-1.11,-2.49,Falling
193651,70.14,-108.98,0.99,-1.74,-1.31,-2.42,Falling
193671,70.05,-108.89,0.99,-1.76,-1.38,-2.37,Falling
193691,69.98,-108.86,0.99,-1.83,-1.32,-2.3,Falling
193711,69.89,-108.77,0.99,-1.88,-1.32,-2.19,Falling
193731,69.8,-108.66,0.99,-1.85,-1.35,-2.07,Falling
193751,69.73,-108.58,0.99,-1.73,-1.25,-1.89,Falling
193771,69.67,-108.47,0.99,-1.46,-1.01,-1.72,Falling
193791,69.62,-108.38,0.99,-1.01,-0.74,-1.54,Falling
193811,69.59,-108.27,0.99,-0.85,-0.49,-1.26,Falling
193831,69.56,-108.22,0.99,-1.1,-0.24,-0.96,Falling
193851,69.52,-108.17,0.99,-1.23,-0.07,-0.65,Falling
193871,69.49,-108.1,0.99,-1.15,0.26,-0.21,Falling
193891,69.46,-108.09,0.99,-1.16,0.49,0.07,Falling
193911,69.41,-108.04,0.99,-1.17,0.38,0.21,Falling
193931,69.35,-107.92,0.99,-1.07,0.24,0.09,Falling
193951,69.31,-107.78,0.99,-1.03,0.39,-0.05,Falling
193971,69.28,-107.69,0.99,-1.07,0.37,-0.18,Falling
193991,69.31,-107.68,0.99,-1.77,0.51,-0.68,Falling
194011,69.28,-107.92,0.99,-5.65,-0.44,-2.39,Falling
194031,69.15,-108.31,0.99,-19.82,-3.53,-6.59,Falling
194051,68.96,-108.82,0.99,-31.04,-7.27,-10.86,Falling
194071,68.8,-109.27,0.99,-27.25,-8.26,-11.28,Falling
194091,68.72,-109.58,0.99,-22.12,-7.2,-9.8,Falling
194111,68.65,-110.05,1.0,-21.63,-8.02,-8.71,Falling
194131,68.48,-110.69,1.0,-25.23,-10.27,-8.48,Falling
194151,68.26,-111.27,1.0,-28.65,-12.3,-7.63,Falling
194171,68.09,-111.76,1.0,-27.37,-11.83,-5.47,Falling
194191,67.92,-112.14,0.99,-23.73,-10.81,-0.44,Falling
194211,67.8,-112.4,0.99,-17.43,-9.66,6.48,Falling
194231,67.69,-112.49,0.97,-11.73,-8.87,12.89,Falling
194251,67.57,-112.52,0.96,-10.52,-8.49,17.99,Falling
194271,67.48,-112.71,0.95,-10.76,-8.07,22.35,Falling
194291,67.3,-112.97,0.94,-10.52,-9.31,23.26,Falling
194311,66.97,-113.21,0.93,-10.03,-13.44,22.86,Falling
194331,66.54,-113.23,0.93,-10.42,-19.96,21.9,Falling
194351,66.26,-113.27,0.93,-14.1,-19.47,20.99,Falling
194371,66.26,-113.92,0.93,-29.51,-16.63,18.16,Falling
194391,65.99,-114.82,0.94,-62.76,-22.11,7.67,Falling
194411,65.92,-116.26,0.98,-119.12,-16.0,1.2,Falling
194431,65.66,-118.26,1.07,-152.92,-16.39,5.19,Falling
194451,65.48,-119.99,1.23,-137.34,-14.08,11.6,Falling
194471,65.08,-121.18,1.33,-113.72,-14.67,13.18,Falling
194491,64.64,-121.93,1.28,-93.21,-12.73,14.49,Falling
194511,64.41,-122.34,1.2,-78.97,-5.12,11.97,Falling
194531,64.14,-122.06,1.12,-49.01,5.1,8.43,Falling
194551,64.12,-120.78,1.04,2.01,21.83,6.78,Falling
194571,64.33,-118.68,0.95,48.76,35.78,5.02,Falling
194591,64.68,-116.29,0.82,71.7,46.87,2.02,Falling
194611,65.08,-113.73,0.7,87.63,55.09,-2.91,Falling
194631,65.69,-110.87,0.63,109.44,65.34,-10.81,Falling
194651,66.66,-107.51,0.61,137.54,75.19,-22.82,Falling
194671,67.97,-103.98,0.66,164.8,80.48,-37.9,Falling
194691,69.36,-100.65,0.73,176.27,75.99,-49.49,Falling
194711,70.6,-97.88,0.91,170.88,67.27,-50.91,Falling
194731,71.33,-96.15,1.21,151.62,43.64,-49.48,Falling
194751,71.37,-95.84,1.57,100.61,6.35,-47.07,Falling
194771,70.88,-96.91,1.85,31.63,-21.84,-43.65,Falling
194791,69.99,-99.39,1.96,-42.01,-42.43,-39.07,Falling
194811,68.91,-103.03,1.94,-106.35,-54.18,-36.93,Falling
194831,67.67,-106.84,1.86,-137.45,-62.19,-39.5,Falling
194851,66.35,-110.4,1.7,-142.55,-65.58,-44.02,Falling
194871,65.03,-113.27,1.46,-131.03,-63.34,-45.89,Falling
194891,63.87,-115.51,1.17,-102.99,-56.94,-43.52,Falling
194911,62.49,-117.15,0.91,-63.34,-60.85,-47.46,Falling
