timestamp,pitch,roll,svm,gx,gy,gz,label
118655,12.47,-126.11,1.32,80.67,62.0,31.68,Walking
118675,14.58,-124.13,1.31,75.28,75.79,46.72,Walking
118695,16.84,-121.83,1.3,82.1,86.5,64.41,Walking
118715,19.06,-119.23,1.28,96.09,89.58,79.37,Walking
118735,21.09,-116.55,1.26,108.47,85.75,92.29,Walking
118755,22.84,-114.01,1.25,110.13,77.64,104.44,Walking
118775,24.17,-111.83,1.26,103.81,61.57,114.9,Walking
118795,25.21,-109.88,1.29,93.12,49.58,126.27,Walking
118815,26.01,-108.17,1.32,81.32,40.89,128.1,Walking
118835,26.48,-106.63,1.33,71.69,27.0,127.36,Walking
118855,26.64,-105.29,1.32,62.16,9.35,126.31,Walking
118875,26.15,-104.2,1.3,50.43,-24.01,127.02,Walking
118895,25.1,-103.19,1.28,44.38,-53.03,129.55,Walking
118915,23.71,-102.16,1.26,46.06,-68.61,131.83,Walking
118935,22.34,-100.96,1.24,53.57,-67.12,130.26,Walking
118955,21.39,-99.59,1.21,68.72,-55.54,126.81,Walking
118975,20.87,-98.22,1.18,78.35,-31.05,122.71,Walking
118995,20.56,-97.07,1.15,75.81,-16.24,118.23,Walking
119015,20.4,-96.18,1.11,69.44,-7.12,111.87,Walking
119035,20.32,-95.58,1.08,57.56,-0.96,101.82,Walking
119055,20.21,-95.29,1.02,43.1,2.21,87.23,Walking
119075,20.12,-95.31,0.98,28.05,3.51,69.03,Walking
119095,19.96,-95.58,0.93,15.69,3.72,49.82,Walking
119115,19.79,-96.11,0.89,4.04,4.58,26.15,Walking
119135,19.63,-96.98,0.87,-10.24,4.4,-0.21,Walking
119155,19.4,-98.14,0.85,-25.79,2.29,-24.02,Walking
119175,19.21,-99.56,0.86,-39.59,-0.63,-44.95,Walking
119195,19.22,-101.22,0.86,-52.4,0.81,-62.34,Walking
119215,19.44,-103.1,0.88,-66.11,4.93,-73.16,Walking
119235,19.73,-105.31,0.93,-85.57,9.54,-80.04,Walking
119255,20.0,-107.9,1.04,-111.66,11.22,-88.26,Walking
119275,20.16,-110.96,1.21,-143.0,9.22,-102.05,Walking
119295,20.17,-114.47,1.31,-174.72,2.62,-119.38,Walking
119315,20.02,-118.35,1.35,-202.91,-10.26,-129.74,Walking
119335,19.5,-122.6,1.34,-230.73,-31.47,-135.07,Walking
119355,18.48,-126.93,1.34,-248.4,-58.71,-138.43,Walking
119375,17.05,-131.02,1.34,-249.91,-81.28,-141.98,Walking
119395,15.44,-134.91,1.34,-250.04,-93.69,-147.29,Walking
119415,13.62,-138.63,1.36,-250.08,-109.26,-150.45,Walking
119435,11.58,-142.19,1.38,-250.1,-125.03,-143.01,Walking
119455,9.87,-144.94,1.4,-243.56,-116.02,-120.34,Walking
119475,9.0,-146.48,1.39,-189.33,-83.12,-88.26,Walking
119495,8.76,-147.23,1.36,-128.38,-48.0,-63.95,Walking
119515,8.62,-147.57,1.3,-103.29,-39.71,-49.69,Walking
119535,8.57,-147.66,1.22,-88.83,-34.28,-41.74,Walking
