timestamp,pitch,roll,svm,gx,gy,gz,label
244271,69.68,-101.57,0.98,-3.29,4.87,-10.92,Lying Down
244291,69.72,-101.71,0.98,-3.32,5.05,-10.31,Lying Down
244311,69.77,-101.98,0.98,-3.64,5.45,-9.01,Lying Down
244331,69.83,-102.26,0.98,-3.55,6.11,-6.19,Lying Down
244351,69.91,-102.42,0.98,-2.19,7.25,0.37,Lying Down
244371,70.15,-102.53,0.99,1.02,11.54,10.12,Lying Down
244391,70.36,-102.63,0.99,6.51,14.41,17.26,Lying Down
244411,70.61,-102.6,1.0,12.31,17.85,22.64,Lying Down
244431,70.91,-102.38,1.01,18.97,20.99,27.63,Lying Down
244451,71.26,-102.08,1.02,24.21,24.03,32.95,Lying Down
244471,71.63,-101.63,1.03,31.43,26.78,36.97,Lying Down
244491,72.03,-100.96,1.03,39.41,28.91,38.18,Lying Down
244511,72.41,-100.08,1.03,49.11,30.48,38.71,Lying Down
244531,72.77,-98.88,1.03,62.57,31.08,39.31,Lying Down
244551,73.11,-97.5,1.02,73.8,30.79,39.53,Lying Down
244571,73.42,-95.97,1.02,81.18,30.33,39.44,Lying Down
244591,73.7,-94.27,1.02,88.03,29.16,38.57,Lying Down
244611,73.93,-92.44,1.02,94.12,27.49,37.22,Lying Down
244631,74.13,-90.53,1.02,99.03,25.14,36.32,Lying Down
244651,74.27,-88.6,1.03,102.55,21.37,35.84,Lying Down
244671,74.29,-86.74,1.04,104.51,15.92,35.7,Lying Down
244691,74.2,-84.93,1.06,104.59,9.74,35.73,Lying Down
244711,73.99,-83.32,1.07,102.62,2.29,35.04,Lying Down
244731,73.64,-81.92,1.07,97.43,-4.9,32.34,Lying Down
244751,73.19,-80.75,1.07,89.28,-11.5,24.44,Lying Down
244771,72.59,-79.72,1.07,82.59,-18.92,13.08,Lying Down
244791,71.91,-78.8,1.07,79.37,-24.16,4.93,Lying Down
244811,71.16,-78.05,1.07,76.86,-28.82,-0.95,Lying Down
244831,70.33,-77.37,1.07,74.74,-33.54,-5.84,Lying Down
244851,69.49,-76.79,1.06,71.74,-36.64,-11.0,Lying Down
244871,68.62,-76.43,1.06,66.09,-39.93,-17.26,Lying Down
244891,67.78,-76.3,1.05,56.38,-41.54,-23.1,Lying Down
244911,66.98,-76.4,1.06,43.29,-43.0,-28.4,Lying Down
244931,66.1,-76.92,1.07,27.52,-46.98,-34.36,Lying Down
244951,65.15,-77.98,1.08,9.07,-52.25,-40.07,Lying Down
244971,64.1,-79.39,1.08,-7.56,-57.91,-45.61,Lying Down
244991,63.05,-80.99,1.08,-19.01,-60.23,-50.96,Lying Down
245011,62.05,-82.66,1.08,-26.05,-59.05,-56.74,Lying Down
245031,61.15,-84.27,1.07,-29.65,-56.42,-62.23,Lying Down
245051,60.39,-85.52,1.05,-25.45,-50.13,-68.05,Lying Down
245071,59.88,-86.5,1.01,-17.43,-38.61,-76.23,Lying Down
245091,59.44,-87.27,0.96,-3.74,-29.47,-84.34,Lying Down
245111,59.2,-87.77,0.92,8.36,-20.57,-88.52,Lying Down
245131,59.12,-88.0,0.89,11.8,-13.24,-91.61,Lying Down
245151,59.19,-88.1,0.87,12.42,-6.57,-92.01,Lying Down
245171,59.35,-87.76,0.85,18.65,1.44,-89.72,Lying Down
245191,59.69,-86.93,0.83,39.11,11.88,-82.44,Lying Down
245211,60.18,-85.64,0.8,65.16,22.6,-67.85,Lying Down
245231,61.06,-84.31,0.75,71.16,36.03,-50.95,Lying Down
245251,62.04,-82.96,0.71,72.32,46.84,-35.62,Lying Down
245271,63.07,-81.04,0.72,81.83,59.14,-16.03,Lying Down
245291,64.35,-78.52,0.74,111.59,73.31,6.36,Lying Down
245311,66.05,-75.89,0.73,137.62,83.49,20.38,Lying Down
245331,67.77,-73.71,0.73,140.83,79.52,18.3,Lying Down
245351,68.96,-71.05,0.76,131.25,71.7,15.89,Lying Down
245371,69.92,-68.4,0.78,124.65,68.05,14.64,Lying Down
245391,71.05,-65.42,0.75,133.1,71.97,12.45,Lying Down
245411,72.25,-61.95,0.71,151.36,73.56,6.05,Lying Down
245431,73.58,-58.35,0.68,157.94,77.65,-6.76,Lying Down
245451,74.52,-55.19,0.7,145.62,70.45,-25.92,Lying Down
245471,75.34,-52.22,0.73,132.25,72.65,-35.16,Lying Down
245491,76.27,-49.23,0.72,126.73,73.99,-38.96,Lying Down
245511,76.93,-46.84,0.72,97.49,66.19,-43.68,Lying Down
245531,76.76,-46.17,0.76,30.88,41.93,-44.84,Lying Down
245551,76.28,-46.79,0.85,-39.88,20.16,-41.55,Lying Down
245571,75.31,-47.74,0.94,-60.03,0.8,-43.72,Lying Down
245591,73.93,-48.69,0.98,-52.32,-25.45,-58.03,Lying Down
245611,71.87,-49.0,1.07,-15.29,-53.15,-84.84,Lying Down
245631,69.65,-47.8,1.12,69.96,-65.1,-90.83,Lying Down
245651,67.5,-45.6,1.17,122.06,-68.03,-92.83,Lying Down
245671,65.46,-43.14,1.2,140.01,-65.55,-90.19,Lying Down
245691,63.8,-41.46,1.18,118.47,-54.72,-86.14,Lying Down
245711,62.68,-41.31,1.12,79.26,-43.1,-87.59,Lying Down
245731,61.26,-41.43,1.11,61.78,-45.53,-98.58,Lying Down
245751,59.88,-40.66,1.15,93.56,-35.14,-112.35,Lying Down
245771,58.82,-38.71,1.13,152.09,-18.22,-110.23,Lying Down
